,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
425,-1.75,-2.0,-4.5,-6.0,-4.5,-2.75,-1.0,-7.0,-3.5,-6.75
426,-1.5,-2.0,-5.75,-7.25,-4.5,-3.0,-1.25,-6.75,-3.75,-6.5
427,-1.25,-3.25,-5.75,-4.75,-6.25,-4.75,-1.0,-8.25,-5.0,-7.75
428,-1.0,-2.5,-5.0,-6.75,-5.25,-3.5,-1.25,-7.75,-4.25,-6.5
429,-2.0,-3.0,-5.5,-7.25,-4.75,-3.5,-0.75,-7.5,-5.5,-7.0
430,-1.5,-2.5,-5.5,-5.75,-5.0,-3.5,-0.75,-8.0,-5.0,-7.5
431,-1.0,-1.25,-6.25,-5.25,-6.0,-4.0,-1.5,-8.5,-6.5,-6.25
432,-4.5,0.0,-13.0,-12.0,-13.75,-12.75,-9.5,-13.75,-12.0,-11.25
433,-1.5,-1.25,-6.75,-8.5,-6.5,-3.75,-2.25,-8.25,-6.75,-7.25
434,-2.5,-1.25,-4.75,-6.5,-5.5,-4.0,-0.75,-8.75,-4.75,-8.0
435,-2.0,-2.75,-6.0,-5.5,-5.0,-4.0,-0.75,-7.75,-6.0,-7.0
436,-2.25,-3.25,-4.75,-8.0,-4.75,-2.75,-0.5,-7.75,-3.5,-7.25
437,-4.25,-5.0,-6.5,-7.75,-6.25,-4.25,-0.25,-9.0,-5.5,-9.25
438,-0.75,-2.25,-5.25,-6.75,-5.75,-3.5,-1.5,-7.75,-5.0,-6.75
439,-2.0,-3.5,-4.75,-6.5,-5.25,-3.5,-0.5,-8.25,-4.75,-7.5
440,-1.75,-2.5,-7.25,-5.75,-6.75,-3.25,-0.75,-8.0,-5.5,-8.25
441,-1.25,-1.5,-6.0,-6.5,-4.75,-1.75,-1.75,-8.25,-4.75,-7.5
442,-2.5,-1.5,-3.75,-3.75,-2.5,-4.5,-2.25,-8.25,-3.25,-7.25
443,-2.5,-3.0,-6.0,-4.0,-5.25,-2.5,-0.75,-7.25,-4.5,-6.5
444,-3.25,-0.25,-6.0,-6.0,-6.0,-6.0,-3.0,-9.5,-6.25,-9.5
445,-2.25,-3.5,-5.25,-6.25,-5.75,-3.75,-0.25,-8.25,-5.0,-8.25
446,-2.25,-3.5,-5.25,-8.0,-4.75,-3.25,-0.25,-7.75,-3.5,-8.25
447,-3.0,-4.0,-6.0,-6.0,-5.75,-4.25,0.0,-8.25,-6.0,-8.5
448,-1.0,-3.25,-4.75,-5.75,-6.0,-3.25,-2.0,-7.25,-5.0,-8.0
449,-3.0,-4.75,-4.5,-6.0,-4.75,-3.0,-0.25,-8.25,-3.75,-7.75
450,-1.25,-3.25,-6.0,-5.5,-6.25,-3.25,-0.75,-7.5,-4.75,-6.25
451,-2.75,-3.5,-4.5,-5.0,-3.5,-3.5,-4.5,-7.75,-2.0,-6.25
452,-1.25,-3.0,-5.75,-7.5,-4.75,-3.25,-0.5,-7.5,-4.0,-7.5
453,-1.25,-3.0,-4.75,-6.0,-4.25,-2.75,-1.0,-7.0,-4.5,-6.75
454,-3.0,-3.75,-5.0,-5.5,-6.25,-2.25,-1.0,-8.0,-5.0,-8.25
455,-1.75,-3.25,-5.5,-5.25,-5.25,-3.25,-0.75,-7.25,-5.5,-7.5
456,-1.0,-2.5,-5.5,-7.5,-4.75,-2.75,-1.75,-6.75,-4.25,-8.0
457,-3.5,-5.75,-6.75,-4.5,-5.25,-3.75,-0.75,-9.0,-4.25,-8.75
458,-0.75,-3.5,-6.5,-5.0,-6.25,-4.0,-2.0,-8.5,-6.0,-6.75
459,-1.75,-3.75,-5.25,-5.75,-5.25,-3.25,-0.25,-7.25,-5.0,-7.0
460,-2.0,-4.0,-6.0,-8.25,-5.5,-3.0,-0.5,-8.25,-4.25,-7.25
461,-1.5,-3.25,-5.25,-7.0,-4.75,-3.0,-0.75,-7.75,-4.0,-6.75
462,-1.0,-1.75,-6.0,-7.5,-4.0,-2.75,-1.5,-6.75,-4.25,-7.0
463,-1.75,-3.0,-5.25,-6.75,-4.25,-2.75,-0.75,-7.0,-4.0,-6.75
464,-2.0,-2.25,-5.5,-7.75,-5.0,-2.5,-0.5,-8.0,-3.5,-7.75
465,-1.75,-2.25,-5.5,-7.0,-4.5,-2.75,-0.75,-7.0,-4.25,-6.75
466,-1.0,-5.75,-6.0,-8.0,-6.0,-3.25,-0.75,-7.25,-4.25,-9.75
467,-2.0,-3.0,-5.5,-6.5,-5.5,-4.25,-0.5,-8.0,-4.75,-8.5
468,-0.75,-1.25,-5.5,-9.0,-5.5,-4.75,-2.25,-7.75,-4.5,-7.75
469,-4.25,-5.5,-3.5,-8.0,-4.0,-3.0,-0.5,-8.25,-2.5,-8.75
470,-2.75,-1.75,-6.5,-5.75,-6.5,-3.75,-0.5,-8.5,-6.0,-8.25
471,-1.75,-2.5,-6.0,-4.5,-5.5,-4.5,-0.75,-7.75,-5.75,-8.5
472,-2.0,-2.0,-5.25,-6.25,-5.0,-3.25,-0.5,-8.0,-4.0,-8.0
473,-2.75,-3.25,-5.75,-6.25,-4.75,-3.25,-0.25,-8.0,-4.75,-7.75
474,-2.75,-1.75,-5.5,-4.5,-5.75,-3.25,-0.75,-8.0,-5.5,-8.5
475,-2.75,-2.5,-5.5,-5.25,-6.5,-3.75,-0.5,-7.75,-5.25,-8.25
476,-2.25,-2.0,-5.5,-6.5,-5.75,-3.5,-0.5,-7.75,-4.75,-9.0
477,-2.75,-3.25,-6.0,-5.25,-6.0,-4.5,-0.25,-8.0,-6.25,-8.75
478,-1.5,-1.75,-5.75,-5.5,-6.75,-4.0,-1.0,-7.75,-5.5,-8.5
479,-2.75,-3.25,-5.25,-5.5,-5.75,-4.0,-0.25,-8.25,-4.75,-8.0
480,-1.5,-1.5,-6.75,-4.75,-5.75,-3.0,-1.75,-8.0,-5.0,-6.5
481,-1.25,-3.25,-5.5,-7.0,-4.5,-3.0,-0.75,-8.5,-4.5,-8.0
482,-0.75,-2.0,-5.25,-6.5,-4.75,-3.0,-1.25,-7.75,-4.25,-7.5
483,-1.25,-2.0,-6.25,-6.5,-4.0,-3.25,-1.0,-7.25,-5.25,-6.5
484,-3.25,-3.0,-5.0,-8.0,-5.25,-1.5,-1.0,-9.0,-2.75,-10.0
485,-1.5,-2.75,-6.5,-5.75,-6.25,-3.5,-0.75,-7.5,-6.25,-7.75
486,-3.0,-4.0,-6.75,-8.25,-5.5,-2.25,-2.75,-7.0,-3.5,-8.75
487,-2.0,-3.25,-6.0,-5.5,-6.25,-3.75,-0.5,-8.0,-5.0,-8.0
488,-0.5,-2.5,-6.25,-6.5,-6.25,-3.75,-1.5,-8.25,-6.0,-7.0
489,-1.5,-3.5,-4.75,-6.5,-5.0,-3.0,-0.5,-8.0,-4.5,-7.5
490,-1.25,-5.25,-6.25,-5.5,-6.75,-4.5,-0.5,-7.75,-5.5,-8.0
491,-1.5,-3.75,-4.75,-6.25,-5.0,-3.25,-0.75,-8.0,-4.75,-7.5
492,-1.75,-3.25,-5.75,-7.5,-4.25,-3.75,-0.5,-7.5,-4.0,-7.75
493,-2.5,-3.0,-4.75,-7.0,-3.5,-2.25,-0.75,-7.75,-4.0,-6.75
494,-3.75,-4.25,-5.0,-7.25,-5.0,-2.25,-0.25,-8.5,-3.25,-8.25
495,-1.5,-3.0,-6.0,-6.25,-5.0,-2.75,-0.75,-6.5,-5.0,-7.75
496,-1.75,-1.75,-10.0,-10.75,-6.25,-6.25,-1.25,-6.75,-6.75,-10.0
497,-4.25,-4.25,-6.0,-6.75,-5.25,-3.75,-0.25,-8.5,-5.75,-8.5
498,-1.0,-2.75,-4.75,-6.5,-4.75,-3.0,-1.25,-7.25,-4.25,-7.0
499,-2.25,-3.75,-4.75,-6.0,-4.5,-2.75,-0.25,-7.25,-4.0,-7.5
500,-1.25,-2.5,-5.0,-5.5,-5.25,-3.5,-1.25,-5.5,-3.5,-7.25
501,-0.5,-3.0,-5.75,-6.25,-6.5,-4.5,-1.5,-6.75,-6.25,-9.25
502,-1.5,-4.5,-5.25,-6.75,-4.5,-2.0,-1.75,-6.75,-2.75,-8.0
503,-2.25,-3.75,-4.5,-5.5,-3.75,-1.25,-2.0,-6.25,-4.0,-8.0
504,-2.25,-3.75,-5.25,-7.0,-7.0,-2.75,-0.5,-8.25,-6.25,-8.5
505,-2.25,-3.25,-4.5,-5.0,-4.75,-2.75,-0.75,-6.5,-5.5,-8.75
506,-1.75,-3.0,-5.0,-7.5,-4.5,-2.25,-1.25,-6.5,-4.0,-8.0
507,-2.25,-3.0,-5.0,-5.5,-4.75,-2.75,-0.75,-6.75,-5.0,-8.25
508,-2.25,-4.75,-7.75,-9.5,-8.75,-5.0,-3.75,-8.5,-8.25,-10.25
509,-1.75,-3.25,-4.75,-5.5,-5.0,-3.25,-1.0,-6.5,-4.75,-7.75
510,-1.75,-3.5,-5.75,-6.0,-7.5,-3.5,-1.75,-6.0,-7.5,-9.25
511,-0.5,-3.5,-5.5,-6.25,-5.75,-3.5,-1.5,-6.75,-6.75,-8.75
512,-0.5,-2.75,-5.75,-6.25,-6.25,-5.25,-3.75,-7.25,-5.0,-7.75
513,-1.25,-3.75,-5.25,-4.0,-4.25,-2.25,-2.5,-5.75,-5.25,-6.25
514,-5.5,-7.5,-5.25,-6.75,-6.5,-0.25,-4.5,-9.25,-5.5,-8.75
515,-2.75,-3.5,-4.75,-4.25,-4.0,-2.0,-1.0,-5.5,-5.25,-8.75
516,-4.5,-5.0,-7.0,-6.75,-3.25,-1.0,-1.75,-7.5,-3.5,-8.75
517,-3.5,-5.25,-5.75,-6.0,-5.25,-3.25,-0.25,-7.0,-6.75,-9.0
518,-2.5,-4.0,-7.25,-6.0,-7.5,-2.25,-1.5,-6.25,-8.5,-8.0
519,-6.25,-6.5,-6.25,-6.5,-6.75,-1.0,-3.5,-9.25,-6.25,-7.75
520,-4.0,-4.25,-5.25,-6.5,-5.5,-4.25,-1.5,-8.0,-4.75,-8.75
521,-2.0,-3.25,-4.75,-5.75,-4.75,-2.0,-1.0,-5.75,-5.25,-7.75
522,-1.5,-2.0,-5.5,-7.25,-3.25,-2.0,-1.5,-6.25,-4.5,-7.0
523,-2.0,-3.5,-4.5,-6.25,-3.25,-2.0,-1.25,-6.25,-3.5,-7.5
524,-1.75,-3.25,-4.5,-5.5,-3.75,-2.25,-1.25,-6.75,-3.75,-8.0
525,-3.75,-2.5,-5.0,-4.0,-5.25,-2.0,-1.5,-5.5,-5.25,-7.5
526,-2.5,-2.75,-4.75,-6.75,-3.5,-1.5,-1.25,-6.0,-4.0,-7.75
527,-1.75,-2.75,-4.75,-5.0,-5.0,-3.0,-1.0,-6.5,-4.25,-8.25
528,-3.75,0.0,-9.5,-10.25,-8.5,-7.25,-5.5,-9.75,-10.0,-9.25
529,-3.25,-3.5,-3.75,-6.75,-2.5,-2.25,-1.0,-7.5,-2.25,-8.25
530,-1.75,-3.5,-5.5,-5.25,-5.5,-3.5,-1.0,-6.5,-5.75,-7.5
531,-1.25,-2.25,-5.25,-4.5,-4.75,-3.5,-1.25,-6.25,-6.5,-7.25
532,-1.5,-2.5,-4.75,-5.75,-3.5,-2.25,-1.0,-6.5,-4.0,-7.0
533,-1.75,-3.5,-5.25,-5.75,-4.25,-2.75,-0.5,-6.25,-5.75,-7.5
534,-1.75,-2.5,-4.5,-6.0,-5.25,-2.0,-0.75,-7.0,-5.0,-7.25
535,-2.5,-3.5,-5.0,-4.5,-5.0,-2.5,-0.75,-6.25,-5.75,-7.5
536,-1.75,-3.5,-5.0,-7.0,-4.5,-2.25,-0.5,-6.5,-4.5,-7.0
537,-2.25,-4.5,-6.0,-6.5,-5.25,-3.5,-0.25,-7.0,-6.25,-8.25
538,-1.75,-3.75,-4.5,-4.5,-5.25,-2.75,-1.25,-7.0,-4.25,-7.5
539,-3.75,-4.25,-7.0,-6.25,-6.5,-2.5,-0.25,-6.75,-7.5,-8.5
540,-2.0,-3.0,-6.25,-6.0,-7.0,-3.0,-0.75,-7.0,-6.25,-6.5
541,-3.75,-5.25,-6.25,-8.25,-4.25,-0.75,-1.75,-7.5,-5.25,-8.75
542,-1.75,-2.5,-5.25,-7.5,-4.5,-3.0,-1.0,-7.25,-4.75,-7.5
543,-2.25,-4.0,-4.75,-7.0,-4.75,-2.25,-0.75,-7.0,-6.5,-7.0
544,-2.25,-3.75,-6.25,-7.25,-6.0,-3.0,-0.5,-8.5,-5.0,-8.0
545,-2.0,-3.25,-5.25,-5.25,-5.5,-3.0,-0.5,-7.0,-6.25,-8.0
546,-1.75,-3.5,-6.0,-8.0,-4.75,-2.5,-0.5,-6.25,-5.25,-7.75
547,-3.25,-4.25,-5.5,-6.0,-6.0,-2.75,-0.25,-6.75,-6.75,-8.0
548,-1.5,-4.0,-6.0,-6.75,-6.0,-2.75,-1.5,-7.5,-6.0,-7.75
549,-3.0,-5.0,-5.75,-6.75,-5.5,-3.75,-0.25,-7.25,-6.5,-7.5
550,-1.5,-3.5,-6.25,-5.0,-7.25,-4.0,-0.5,-6.5,-6.5,-7.75
551,-1.5,-3.5,-5.0,-5.5,-4.75,-3.0,-0.75,-6.5,-5.75,-7.75
552,-1.25,-2.5,-5.25,-6.5,-3.25,-2.5,-1.5,-6.5,-4.75,-7.75
553,-1.75,-3.5,-4.75,-5.75,-4.0,-2.25,-0.75,-6.25,-5.5,-7.75
554,-1.75,-3.5,-4.75,-5.5,-5.75,-2.25,-0.5,-7.0,-5.5,-8.0
555,-2.0,-3.0,-5.5,-5.5,-5.25,-1.75,-1.0,-5.0,-5.75,-7.5
556,-2.0,-4.25,-5.75,-6.5,-4.75,-2.75,-1.0,-6.5,-5.0,-8.25
557,-3.25,-4.5,-6.0,-5.0,-6.0,-3.75,-0.25,-7.25,-6.5,-8.75
558,-1.0,-4.0,-6.25,-7.25,-6.0,-3.0,-1.5,-7.25,-6.25,-7.5
559,-3.0,-5.0,-5.25,-6.75,-5.0,-3.0,-0.25,-7.0,-5.25,-7.75
560,-1.25,-4.25,-6.25,-5.5,-6.25,-3.75,-0.75,-6.5,-5.75,-7.5
561,-1.75,-2.75,-5.75,-6.25,-4.25,-2.0,-1.0,-5.75,-5.5,-6.5
562,-1.75,-3.0,-5.25,-7.0,-3.75,-2.5,-0.5,-6.75,-4.25,-7.75
563,-2.25,-3.75,-5.0,-6.25,-4.0,-2.0,-0.75,-6.25,-5.0,-7.0
564,-2.25,-3.0,-5.5,-6.75,-5.0,-2.5,-0.5,-7.25,-4.75,-7.5
565,-1.75,-2.75,-4.75,-5.5,-4.75,-2.5,-0.75,-6.25,-5.25,-8.0
566,-1.75,-3.5,-5.25,-6.75,-4.25,-2.5,-0.5,-6.25,-4.5,-7.75
567,-1.75,-3.0,-5.5,-4.75,-5.75,-3.0,-0.75,-6.25,-6.0,-8.5
568,-1.5,-5.0,-7.25,-7.25,-8.0,-4.5,-2.25,-7.25,-7.25,-9.0
569,-2.25,-4.0,-4.75,-6.25,-4.5,-3.0,-0.25,-6.75,-4.75,-7.75
570,-2.5,-4.25,-6.25,-4.75,-7.25,-3.25,-0.5,-7.25,-6.5,-8.25
571,-2.5,-3.75,-5.0,-4.5,-5.25,-3.0,-0.75,-7.25,-6.25,-7.75
572,-3.5,-3.5,-5.5,-7.0,-4.25,-2.25,-0.5,-7.75,-3.75,-8.5
573,-2.5,-4.25,-5.5,-5.5,-5.0,-2.75,-0.25,-7.0,-6.0,-7.75
574,-3.0,-3.5,-4.75,-5.25,-6.0,-2.0,-0.75,-7.5,-5.0,-8.5
575,-3.5,-3.75,-5.25,-3.25,-6.25,-2.75,-0.5,-6.75,-6.0,-8.75
576,-2.25,-2.0,-5.25,-7.25,-4.25,-1.5,-2.25,-7.25,-2.5,-8.75
577,-2.25,-2.75,-5.0,-2.75,-5.0,-4.75,-1.0,-6.75,-5.25,-7.5
578,-1.5,-3.25,-5.5,-6.0,-6.5,-3.25,-1.75,-7.5,-5.75,-8.0
579,-2.5,-4.0,-5.0,-5.75,-5.5,-3.25,-0.25,-7.25,-5.75,-8.25
580,-1.75,-3.5,-6.25,-5.25,-6.5,-3.25,-0.75,-7.75,-6.0,-7.75
581,-1.25,-3.5,-5.25,-6.5,-5.75,-2.25,-1.5,-7.25,-5.5,-7.0
582,-1.25,-2.25,-5.5,-6.0,-4.25,-2.25,-1.5,-6.75,-4.75,-7.0
583,-1.75,-3.75,-6.0,-5.75,-5.0,-2.75,-0.75,-6.5,-5.25,-7.0
584,-1.5,-3.75,-5.0,-6.5,-5.5,-2.25,-0.75,-7.5,-4.25,-7.75
585,-2.5,-3.5,-5.5,-3.25,-5.25,-1.25,-1.75,-6.75,-5.75,-7.25
586,-2.75,-4.0,-6.25,-6.0,-5.25,-2.5,-2.75,-6.25,-4.5,-8.5
587,-3.0,-5.5,-7.0,-5.75,-5.75,-1.75,-0.5,-7.75,-6.25,-9.0
588,-1.0,-3.75,-6.25,-6.0,-5.75,-3.0,-1.0,-7.25,-6.25,-7.0
589,-3.25,-6.0,-5.25,-6.0,-4.75,-3.5,-0.25,-7.75,-4.75,-8.5
590,-1.5,-4.75,-6.0,-5.75,-6.75,-4.0,-0.5,-7.25,-6.25,-8.0
591,-2.25,-4.5,-5.0,-5.75,-5.75,-3.75,-0.5,-7.0,-6.75,-7.75
592,-1.25,-3.5,-5.25,-7.0,-5.0,-3.75,-0.5,-7.25,-4.75,-7.5
593,-3.0,-5.25,-4.75,-6.0,-4.75,-2.0,-0.75,-6.75,-5.75,-6.75
594,-2.0,-3.75,-6.0,-7.0,-5.75,-3.0,-0.25,-7.25,-5.5,-7.5
595,-3.5,-4.0,-5.25,-5.25,-4.75,-3.0,-0.25,-6.75,-5.75,-7.5
596,-2.5,-3.75,-5.25,-7.75,-4.5,-1.75,-0.75,-6.25,-3.25,-8.0
597,-2.5,-4.0,-5.75,-6.0,-4.5,-3.0,-0.25,-6.25,-6.25,-7.5
598,-1.5,-3.75,-5.0,-6.5,-5.25,-2.75,-0.75,-6.75,-4.5,-7.75
599,-3.0,-4.5,-5.0,-6.0,-5.0,-3.0,-0.25,-6.5,-5.25,-8.25
600,-0.75,-3.0,-6.25,-6.5,-6.0,-3.25,-1.75,-6.0,-4.5,-6.5
601,-0.75,-3.25,-5.5,-5.75,-4.5,-3.25,-2.0,-7.0,-5.25,-8.0
602,-1.25,-3.5,-6.0,-5.5,-4.25,-2.75,-0.75,-7.0,-5.0,-7.5
603,-1.25,-2.5,-5.25,-5.75,-4.0,-2.25,-2.75,-6.25,-5.0,-7.0
604,-2.5,-5.0,-5.25,-4.0,-6.75,-2.75,-1.5,-8.25,-3.75,-6.0
605,-3.25,-2.5,-6.5,-5.75,-5.25,-1.0,-2.25,-6.75,-6.0,-8.0
606,-1.0,-2.75,-5.25,-6.5,-5.25,-2.75,-2.0,-5.75,-4.75,-7.25
607,-2.25,-2.75,-5.25,-6.0,-5.25,-3.0,-0.5,-6.5,-5.25,-7.75
608,-1.0,-3.0,-5.75,-7.25,-5.0,-2.25,-2.5,-7.0,-4.5,-8.0
609,-1.25,-2.5,-5.25,-7.5,-4.25,-3.75,-1.0,-7.0,-5.0,-7.5
610,-0.5,-3.25,-5.25,-7.0,-5.25,-3.75,-1.5,-7.0,-5.25,-8.0
611,-0.25,-3.5,-5.5,-7.25,-5.75,-4.0,-1.75,-7.25,-5.75,-8.25
612,-1.25,-4.25,-6.25,-3.25,-5.5,-2.5,-1.5,-6.75,-4.5,-8.75
613,-1.75,-5.25,-4.75,-2.0,-4.25,-7.25,-3.75,-6.5,-5.75,-7.75
614,-0.75,-3.5,-5.0,-6.25,-4.75,-4.0,-1.75,-7.25,-5.0,-8.0
615,-2.0,-4.25,-4.75,-4.25,-2.5,-1.25,-1.5,-6.75,-3.5,-8.25
616,-4.5,-5.0,-8.25,-5.5,-6.0,-4.25,-4.75,-7.25,-6.0,-7.25
617,-2.0,-5.0,-6.0,-5.25,-4.0,-0.5,-2.5,-6.0,-4.5,-8.0
618,-2.25,-4.75,-2.75,-6.0,-4.0,-2.75,-1.25,-5.75,-3.75,-6.25
619,-4.75,-5.5,-7.25,-7.5,-2.5,-8.0,-2.75,-11.0,-4.0,-7.75
620,-1.25,-3.5,-5.25,-6.75,-4.0,-3.25,-1.25,-7.0,-4.5,-7.75
621,-0.75,-3.25,-4.5,-7.0,-3.5,-3.25,-2.0,-7.0,-4.25,-7.5
622,-1.0,-2.25,-4.5,-7.0,-3.0,-3.25,-1.25,-6.75,-3.5,-7.25
623,-1.0,-3.25,-4.25,-6.75,-2.75,-2.5,-1.75,-6.25,-3.25,-7.5
624,-1.75,-3.5,-4.0,-6.0,-3.25,-2.25,-1.25,-6.5,-2.75,-6.75
625,-2.5,-3.0,-4.25,-7.25,-6.25,-1.25,-2.0,-7.0,-3.75,-8.0
626,-6.25,-6.75,-1.75,-7.75,-2.0,-4.25,-3.75,-10.25,-2.5,-6.75
627,-1.75,-3.0,-4.0,-6.75,-3.5,-2.25,-0.75,-6.5,-3.5,-7.25
628,-1.5,-3.75,-4.75,-8.25,-4.25,-2.25,-1.0,-7.25,-3.75,-6.75
629,-3.0,-5.5,-4.5,-7.5,-3.5,-2.5,-0.5,-7.5,-3.75,-6.25
630,-0.75,-3.25,-5.5,-5.75,-5.25,-3.0,-1.5,-6.5,-6.0,-7.5
631,-1.5,-1.75,-5.25,-5.75,-4.5,-2.75,-2.0,-7.0,-5.5,-7.5
632,-0.75,-2.0,-4.5,-6.25,-3.25,-2.75,-2.0,-6.75,-3.75,-7.0
633,-1.0,-3.0,-5.0,-6.25,-3.5,-3.0,-1.75,-6.75,-4.75,-7.0
634,-1.0,-2.25,-4.0,-6.25,-4.0,-2.5,-1.5,-6.75,-4.0,-7.25
635,-1.25,-3.25,-4.25,-5.5,-4.25,-2.5,-1.0,-6.25,-4.75,-7.0
636,-1.25,-2.25,-3.75,-7.0,-3.5,-2.75,-1.75,-6.25,-3.5,-7.75
637,-2.0,-4.5,-4.75,-5.5,-4.75,-3.5,-0.5,-7.25,-5.5,-8.5
638,-0.5,-3.0,-5.0,-7.25,-5.0,-3.25,-2.5,-7.25,-5.25,-7.5
639,-1.0,-3.75,-4.5,-6.75,-3.75,-3.0,-1.0,-7.0,-4.75,-7.0
640,-0.75,-4.75,-5.75,-6.0,-6.0,-5.25,-1.5,-7.0,-5.25,-7.75
641,-0.25,-2.25,-7.0,-8.75,-6.5,-3.75,-4.25,-6.75,-6.5,-8.0
642,-0.75,-3.25,-5.25,-7.25,-3.75,-4.0,-1.25,-7.0,-4.25,-7.5
643,-1.25,-3.0,-4.75,-6.25,-3.5,-2.75,-1.5,-7.0,-4.75,-6.75
644,-1.0,-3.25,-4.75,-6.0,-4.75,-3.25,-1.5,-7.5,-4.25,-7.75
645,-2.0,-5.0,-4.25,-6.25,-4.5,-2.75,-0.25,-6.75,-5.0,-8.25
646,-1.5,-3.5,-4.5,-6.25,-3.5,-2.75,-1.25,-6.25,-4.5,-7.75
647,-2.25,-4.25,-5.75,-6.25,-4.75,-3.5,-0.5,-7.0,-5.75,-7.75
648,-0.25,-4.0,-7.25,-7.25,-7.0,-4.5,-2.75,-7.5,-6.75,-7.25
649,-2.5,-5.75,-4.5,-8.0,-3.25,-2.25,-0.5,-8.0,-4.0,-7.75
650,-1.25,-3.5,-6.0,-5.5,-6.0,-3.0,-1.25,-6.5,-5.0,-7.25
651,-0.75,-2.5,-5.0,-6.25,-4.5,-2.75,-2.0,-6.5,-4.75,-7.25
652,-0.75,-3.0,-4.75,-7.0,-3.75,-3.0,-1.0,-7.0,-3.75,-7.25
653,-1.25,-3.25,-4.25,-6.5,-4.0,-2.0,-1.5,-6.25,-4.5,-7.0
654,-1.0,-2.75,-4.25,-6.5,-4.5,-2.25,-1.5,-6.75,-4.0,-7.5
655,-1.25,-3.0,-5.25,-6.25,-5.0,-2.75,-1.25,-6.25,-5.0,-7.75
656,-1.5,-4.0,-4.5,-6.0,-3.5,-2.0,-1.25,-6.5,-4.0,-7.25
657,-1.75,-4.25,-5.75,-6.0,-4.75,-3.0,-0.75,-7.0,-5.5,-8.0
658,-0.75,-3.5,-5.25,-7.0,-5.0,-3.25,-2.0,-7.25,-4.75,-7.5
659,-2.5,-5.0,-4.75,-6.25,-4.25,-2.5,-0.5,-7.25,-4.0,-6.75
660,-1.0,-3.5,-6.25,-6.5,-5.25,-2.75,-1.25,-6.5,-5.25,-7.0
661,-1.0,-3.25,-5.25,-6.0,-3.75,-2.75,-1.25,-6.75,-4.0,-7.5
662,-1.25,-2.75,-4.5,-6.75,-2.75,-2.5,-1.25,-6.75,-3.0,-7.25
663,-1.25,-3.5,-4.75,-6.75,-3.0,-2.75,-1.25,-6.5,-4.25,-7.0
664,-1.25,-3.25,-5.5,-7.5,-5.0,-3.25,-0.75,-7.5,-4.0,-7.75
665,-2.5,-5.0,-5.5,-4.75,-4.75,-4.25,-0.5,-6.25,-5.5,-8.75
666,-4.75,-3.0,-10.0,-4.25,-5.75,-8.5,-6.75,-5.75,-9.0,-10.0
667,-2.5,-5.5,-5.25,-4.75,-4.25,-4.0,-0.5,-6.75,-5.0,-8.75
668,-0.5,-3.25,-5.25,-6.5,-4.75,-3.5,-2.25,-7.0,-4.5,-7.75
669,-1.75,-4.5,-4.25,-6.75,-3.5,-3.0,-0.75,-6.75,-3.75,-7.5
670,-1.0,-3.5,-5.5,-5.25,-6.0,-3.75,-1.0,-7.25,-5.25,-8.0
671,-1.0,-3.5,-4.75,-6.0,-4.5,-3.75,-1.0,-7.25,-4.75,-7.5
672,-1.0,-2.25,-5.75,-6.25,-4.0,-3.0,-1.25,-6.5,-4.75,-7.25
673,-2.0,-3.0,-4.75,-5.75,-4.0,-2.5,-0.75,-6.75,-4.25,-6.75
674,-1.5,-2.75,-4.75,-6.0,-5.25,-2.75,-0.75,-7.25,-4.25,-8.0
675,-1.75,-3.75,-5.25,-5.25,-5.75,-3.25,-0.75,-6.25,-5.25,-6.75
676,-4.25,-4.75,-4.0,-7.5,-3.5,-0.75,-1.75,-7.75,-1.25,-10.5
677,-2.5,-3.25,-5.5,-5.25,-5.0,-3.5,-0.5,-7.25,-4.5,-7.25
678,-0.5,-3.5,-5.5,-6.5,-5.75,-3.5,-2.0,-6.75,-5.25,-7.75
679,-2.25,-4.25,-4.5,-5.75,-4.0,-3.25,-0.5,-7.25,-4.0,-7.5
680,-0.75,-2.75,-5.75,-5.5,-6.0,-2.75,-1.75,-7.25,-4.5,-7.75
681,-0.5,-3.75,-5.25,-6.5,-3.75,-3.0,-1.75,-7.25,-4.5,-7.0
682,-0.75,-2.5,-5.25,-6.25,-3.5,-3.0,-1.25,-6.75,-3.5,-6.75
683,-1.25,-3.0,-5.0,-5.75,-4.0,-2.25,-2.0,-6.75,-4.5,-5.75
684,-1.0,-3.5,-5.25,-6.75,-5.0,-2.75,-0.75,-7.25,-3.75,-7.0
685,-2.75,-3.75,-5.5,-6.5,-5.0,-1.5,-0.75,-7.5,-4.25,-8.5
686,-1.25,-3.0,-4.25,-5.5,-5.25,-2.25,-2.5,-7.25,-5.0,-7.25
687,-1.25,-4.25,-5.75,-5.5,-4.75,-3.75,-0.75,-7.0,-5.0,-8.0
688,-0.5,-3.5,-5.0,-7.25,-5.0,-3.0,-2.5,-7.25,-4.5,-7.25
689,-1.5,-4.75,-4.5,-7.25,-3.75,-3.25,-0.75,-7.5,-4.0,-7.5
690,-1.0,-4.5,-6.25,-6.25,-5.75,-4.25,-1.0,-6.75,-5.25,-7.0
691,-0.5,-3.5,-5.75,-7.0,-5.75,-3.75,-1.0,-7.0,-5.75,-7.0
692,-2.0,-3.75,-5.75,-8.0,-4.0,-4.0,-0.5,-8.0,-3.75,-7.75
